SampleID,SOC (%),Catch,Conv,Elev,DevME A,DevME B,DevME C,DevME D,DiffME A,DiffME B,DiffME C,DiffME D,EDF MID,EDF NE,EDF NW,EDF SE,EDF SW,EDF E,EDF N,Gcurv,Hillshade,LS,MDM A,MDM B,MDM C,MDMS A,MDMS B,MDMS C,MED A,MED B,MED C,MEDS A,MEDS B,MEDS C,MRRTF,MRVBF,MSP,MSTPI,NormH,Plan,Pro,RSP,SLength,SlopeH,Slope,SPI,StanH,SVF,SWI,TCurv,TPI,TRI,TWI,VDepth,VIS,NDVI_max,NDVI_median,NDVI_sd,X (DD),Y (DD)
126,3.57,980.4555664,-0.182229698,399.144928,-0.271228135,-0.377177387,-0.432420552,-0.989969492,-0.172231406,-0.431269854,-1.312762737,-4.630948067,238.1438599,1505.560547,1642.166992,1190.257324,1358.937988,892.5,1212.5,-0.003322754,0.63690567,0.461390853,-0.812594414,-2.564981461,-6.969566822,19,59,199,-0.384540617,-0.64266789,-1.431212783,19,59,199,1.611089945,6.315139294,0.772228181,-0.839216352,0.113885909,-0.000355975,-0.001642467,0.003045692,151.4213715,0.800176859,0.041283708,40.49985123,394.2926636,0.998683214,9.106443405,2.74E-06,-0.722655058,0.131075472,10.0747366,6.225950241,98.11277771,0.944592893,0.65844667,0.317119475,-80.26631,43.708766
127,3.93,839.9362793,-0.453410357,399.0063782,-0.336905986,-0.447446197,-0.464857101,-1.012905836,-0.199834704,-0.5011338,-1.387108326,-4.783253193,247.512619,1523.56897,1646.591187,1187.965698,1342.111206,902.5,1227.5,-0.003769531,0.651221216,0.409390479,-0.909232199,-2.701678276,-7.093208313,19,59,199,-0.448997259,-0.671869516,-1.459805489,11,59,199,1.006159186,6.432510853,0.751642108,-0.955387294,0.124178931,-0.002179369,-0.001800562,0,133.137085,0.789492428,0.036927827,31.03112793,394.3318176,0.998766363,9.121973991,3.28E-06,-0.816905141,0.117453419,10.03166103,5.568207741,98.11457825,0.946717918,0.658826232,0.318912827,-80.266466,43.708631
128,3.8,797.2467651,-1.340391278,398.7629089,-0.389173776,-0.500708878,-0.497675389,-1.054252625,-0.185702473,-0.50392288,-1.432074666,-5.024294853,256.1493835,1544.542847,1647.911499,1189.795166,1321.216309,917.5,1242.5,-0.003566894,0.686842203,0.306032091,-0.944356382,-2.915801525,-7.322656155,19,59,199,-0.504371524,-0.719077706,-1.511474729,11,59,199,0.458443969,7.343384743,0.754487514,-0.91103816,0.12275625,-0.005038051,-0.001647241,0,148.9949646,0.863266587,0.026679806,21.27543831,394.294342,0.998921633,9.203706741,2.86E-06,-0.85906595,0.085050203,10.30477524,6.169096947,98.17807007,0.947067857,0.650216043,0.318071156,-80.266638,43.708502
129,4.01,795.071106,-1.650879502,398.6424866,-0.399972111,-0.509996951,-0.50674367,-1.073103666,-0.165619835,-0.472562373,-1.425348043,-5.143239498,262.702301,1558.528931,1648.942871,1191.223145,1307.291992,927.5,1252.5,-0.003078613,0.701209486,0.265375406,-0.922669768,-3.017331362,-7.433098316,19,59,199,-0.513691604,-0.739406109,-1.537217498,11,59,199,0.226184338,7.527476311,0.752112746,-0.829864323,0.123943634,-0.006584109,-0.001389307,0,101.9238815,0.933548689,0.022616306,17.98463821,394.2854614,0.998965979,9.283336639,2.07E-06,-0.842804313,0.072089523,10.46734524,6.598493576,98.20597839,0.946584225,0.58976382,0.318744768,-80.266787,43.70839
130,3.64,849.3021851,-1.537290215,398.5257874,-0.423994362,-0.487805277,-0.499079764,-1.088777781,-0.137438014,-0.390430838,-1.358349919,-5.25912714,273.6101379,1579.513428,1650.715698,1193.676025,1286.414551,942.5,1267.5,-0.002539062,0.718354583,0.209642068,-0.832602084,-3.105518818,-7.534099102,19,59,199,-0.486871272,-0.753317714,-1.562448263,10,59,199,0.360980123,7.650421143,0.738524795,-0.679609179,0.130737618,-0.01758416,-0.000970146,0,63.63961029,1.106632352,0.017000273,14.43976021,394.3039856,0.999050915,9.474477768,1.06E-06,-0.755113065,0.054284301,10.8188448,7.357896805,98.2872467,0.947368443,0.651902139,0.312279025,-80.266956,43.708257
131,3.42,1836.09729,-2.485032558,398.5773621,-0.288843989,-0.372045159,-0.463414937,-1.070786953,-0.081900828,-0.279931962,-1.248000503,-5.208778858,286.4655151,1597.517578,1655.91748,1192.502563,1269.670288,952.5,1282.5,-0.001335449,0.726714849,0.196969271,-0.722321212,-3.046848536,-7.466234207,19,59,199,-0.418944508,-0.734199643,-1.551301956,19,59,199,0.823791742,7.678115845,0.731649816,-0.420734346,0.134175092,-0.005907836,-0.000580644,0,470.7718811,1.273999453,0.014706966,27.00536728,394.3276062,0.999085069,9.897171974,5.83E-07,-0.643012583,0.046795651,11.73475933,8.22105217,98.32990265,0.94519031,0.681951284,0.315409637,-80.267112,43.708122
132,3.51,4056.074219,5.38339138,398.569458,-0.096305259,-0.22142747,-0.41442582,-1.063038826,-0.01983471,-0.143673465,-1.077452302,-5.202749729,299.2699585,1618.506226,1658.18042,1195.643188,1248.824463,967.5,1297.5,3.42E-05,0.749759257,0.142985389,-0.558436871,-3.016741514,-7.458561897,19,59,199,-0.341465145,-0.721222997,-1.553597689,19,59,199,2.288900614,7.752309799,0.737705529,-0.115523294,0.131147236,0.038728796,-0.000348753,0.00490794,0,1.364293337,0.009447208,38.31971741,394.3117065,0.999116421,10.14867592,2.56E-07,-0.46926257,0.029962549,12.96997738,9.038467407,98.33714294,0.947512329,0.707502365,0.318037537,-80.26729,43.707982
133,3.78,6194.700684,-1.076649427,398.5033264,-0.201385841,-0.314216435,-0.438891083,-1.064177513,-0.047024794,-0.220929712,-1.141542554,-5.25020504,318.2962341,1640.521973,1667.726807,1192.18811,1229.354492,977.5,1317.5,-0.000678711,0.752761066,0.168359295,-0.654319406,-3.074531317,-7.504106522,19,59,199,-0.387830347,-0.733374417,-1.565682173,19,59,199,1.206255913,7.746651173,0.751159608,-0.27143538,0.124420196,-0.006000424,-0.000272847,0.00188712,233.8478394,1.278049946,0.011075157,68.61008453,394.2705078,0.999077022,10.11707592,1.49E-07,-0.562189341,0.035087056,13.23445892,8.993995667,98.29571533,0.946748018,0.6849913,0.317505217,-80.26742,43.707833
134,3.56,4545.022461,-0.72446245,398.3446655,-0.195294648,-0.338451266,-0.427273959,-1.086701393,-0.037768595,-0.202131525,-1.064670801,-5.377089024,327.5858765,1657.501831,1666.5271,1198.879639,1211.326782,992.5,1327.5,-0.0003125,0.761614621,0.151557907,-0.577355504,-3.16818428,-7.653320313,19,59,199,-0.366407394,-0.75374788,-1.600359201,19,59,199,0.422427803,7.819707394,0.764173687,-0.22343418,0.117913157,-0.00622104,-9.38E-05,0.003167563,273.8479004,1.169150829,0.010042853,45.64652634,394.2203674,0.999083817,10.07816029,6.30E-08,-0.488484055,0.03177784,13.02264881,8.746204376,98.31658936,0.949404776,0.6661731,0.313468406,-80.267597,43.707709
135,4.74,2660.703857,-6.093480587,398.180481,-0.414862782,-0.451921016,-0.436520457,-1.106083274,-0.066446282,-0.237709746,-1.057108283,-5.499006271,342.5820923,1678.500122,1669.539551,1203.063843,1190.530396,1007.5,1342.5,-0.001135254,0.763261914,0.124137104,-0.573128819,-3.275492907,-7.78513813,19,59,199,-0.481063187,-0.779952765,-1.628999472,7,59,199,0.109730087,7.856964111,0.778523862,-0.361831546,0.110738069,-0.037762653,-0.00025944,0.000915143,202.6345978,1.06911242,0.008160293,21.71260452,394.1686401,0.999137223,9.866003036,1.65E-07,-0.4806813,0.026001697,12.69479942,8.585312843,98.35835266,0.945125222,0.647211432,0.312255468,-80.267756,43.70759
136,4.47,4969.771973,-4.441659451,398.164093,-0.442131728,-0.408779144,-0.425187379,-1.09815371,-0.073305786,-0.204399094,-1.028121471,-5.485426426,357.9280701,1696.500122,1675.742432,1203.375488,1173.93042,1017.5,1357.5,-0.001345215,0.753871739,0.127631396,-0.535877466,-3.257226706,-7.767983913,19,59,199,-0.464681447,-0.777644813,-1.625240684,6,59,199,0.112935953,7.86507225,0.786464334,-0.3640607,0.106767841,-0.045057856,-0.00030737,5.43E-05,84.49747467,1.079703808,0.008105126,40.2815094,394.1489563,0.999210298,10.06777096,2.78E-07,-0.441428721,0.025945524,13.32636547,9.032927513,98.40023041,0.947586596,0.648293972,0.311267463,-80.267904,43.707459
137,4.38,3458.016602,4.994898796,398.3200073,0.246322408,0.146946311,-0.323855847,-1.049479127,0.051074382,0.070408165,-0.775253952,-5.274858475,378.8964233,1721.500122,1683.318848,1205.637817,1150.461914,1032.5,1377.5,0.000859375,0.73762852,0.180821672,-0.278276682,-3.031909227,-7.563597679,19,59,199,0.232785746,-0.726864696,-1.582276821,6,59,199,2.071553469,7.87985611,0.785411239,0.211012989,0.107294381,0.035568614,-1.87E-05,0.017491912,0,1.189418316,0.012604794,43.58989716,394.1680603,0.999247611,10.17213058,2.01E-07,-0.223859832,0.039961468,12.52207565,9.896142006,98.48866272,0.940452039,0.626385212,0.307164583,-80.268103,43.707282
138,3.68,2075.4375,5.480489254,398.2608643,0.393505603,0.219394922,-0.299090356,-1.047017455,0.10628099,0.103424035,-0.696597695,-5.286067009,395.3637695,1742.501831,1687.101807,1210.91394,1129.73999,1047.5,1392.5,0.002277832,0.733466208,0.234940201,-0.192540884,-3.008282661,-7.578850269,19,59,199,0.398744106,-0.722963631,-1.585377574,6,59,199,1.905018806,7.899718285,0.811309278,0.448649794,0.094345361,0.036028083,0.000498066,0.019656507,10,1.044117689,0.017779076,36.90325165,394.1022644,0.99919647,10.1697979,9.50E-07,-0.148022071,0.0565883,11.66755486,10.02285671,98.44527435,0.944999337,0.566394389,0.30151665,-80.268307,43.707132
139,4.7,13103.44434,-4.610600471,397.853363,-0.553329706,-0.594206393,-0.440343797,-1.110058069,-0.15561983,-0.318911552,-1.021623254,-5.636203289,417.2079773,1767.501709,1695.30603,1214.109741,1106.373535,1062.5,1412.5,-0.002370605,0.742816508,0.284154147,-0.524123907,-3.323036432,-7.935949802,19,59,199,-0.649501979,-0.802131534,-1.659662604,8,59,199,0.20115158,7.907705784,0.839867711,-0.784764171,0.080066144,-0.020975349,-0.000807401,0,55,0.919149578,0.017995808,235.8325348,394.0040588,0.998926103,10.3636179,1.70E-06,-0.452522457,0.057300705,13.49813843,10.56072807,98.05151367,0.923669875,0.534173131,0.280974217,-80.268477,43.706975
140,4.99,125.2306824,-2.955539227,397.9837341,-0.45838353,-0.326129228,-0.361967355,-1.07137084,-0.180991739,-0.21437642,-0.849838734,-5.459844589,433.6040955,1785.50061,1702.35498,1215.735352,1089.959839,1072.5,1427.5,-0.007922363,0.739923596,0.331166476,-0.361456335,-3.125209093,-7.768895149,19,59,199,-0.461430967,-0.756730258,-1.624252319,5,59,199,1.99356544,7.906941891,0.78268379,-0.673961937,0.108658113,-0.010361679,-0.003575918,0.012958,19.14213562,1.070622087,0.036475804,4.569916725,394.1378784,0.9985165,9.491659164,1.45E-05,-0.267030448,0.117640577,8.14081955,8.782504082,97.72114563,0.929411769,0.616820395,0.216097645,-80.268628,43.706854
172,5.16,132.899704,-3.321032286,398.1878967,-0.498750895,-0.386233419,-0.381329805,-1.03203392,-0.233471081,-0.301315188,-0.965603352,-5.272497654,441.9417419,1787.543701,1716.191284,1202.211548,1093.303467,1062.5,1437.5,-0.009812011,0.736360788,0.387460709,-0.491734326,-2.966018677,-7.573470116,19,59,199,-0.496107429,-0.72208184,-1.582308292,6,59,199,2.117869139,7.847920418,0.752753437,-0.8529616,0.123623289,-0.013181075,-0.004310634,0.010898899,19.14213562,1.153407335,0.044180658,5.875419617,394.2276611,0.998178542,9.255274773,2.11E-05,-0.399917036,0.142581046,8.008412361,8.176609039,97.5085907,0.937338412,0.637197375,0.211598145,-80.268472,43.706741
173,4.61,33161.65625,-4.446482658,398.0946655,-0.556645691,-0.635871649,-0.471196532,-1.064938903,-0.167768598,-0.431111097,-1.203947902,-5.42510128,425.1617432,1766.567993,1711.947021,1196.144897,1113.895142,1047.5,1422.5,-0.002226562,0.74730432,0.360020936,-0.733817279,-3.157938242,-7.712888718,19,59,199,-0.676043987,-0.768606842,-1.611974239,8,59,199,0.34446305,7.826844215,0.82772094,-0.885312617,0.086139545,-0.02111936,-0.000680722,0,165.2081604,0.985040903,0.020458542,678.5338135,394.0502625,0.998777688,10.22841835,1.06E-06,-0.660191596,0.065016977,14.29836464,10.45036793,97.93732452,0.934924722,0.553778708,0.297298245,-80.268315,43.706863
174,4.11,7492.177734,4.043645859,398.4180908,0.238388732,-0.082928754,-0.363155305,-1.014266849,0.066694215,-0.049637187,-0.92622143,-5.147960663,409.2218323,1748.560181,1705.128296,1194.764648,1130.248901,1037.5,1407.5,0.002084961,0.747245491,0.284136027,-0.445376396,-2.902187109,-7.424750805,19,59,199,-0.291295439,-0.703811288,-1.552305222,19,59,199,1.588058233,7.822700024,0.803508103,0.251809686,0.098245934,0.021541219,0.000631257,0.011700038,20,1.125929832,0.019071769,142.9064026,394.1356201,0.999112666,10.1103611,8.56E-07,-0.385688484,0.060603056,12.88103962,10.33438969,98.29715729,0.939939082,0.540133178,0.303413925,-80.268158,43.707024
175,4.04,6595.536133,3.211682558,398.5478516,0.16450344,0.006726588,-0.366796255,-1.002778888,0.040082645,0.004172335,-0.958153725,-5.070090294,393.1443787,1727.588623,1701.341431,1189.35376,1150.896362,1022.5,1392.5,0.000935059,0.735582948,0.190758839,-0.477342576,-2.868587255,-7.338875294,19,59,199,-0.305899471,-0.692582905,-1.534608126,19,59,199,2.007485151,7.781795025,0.768400073,0.170063421,0.115799963,0.038176347,-1.61E-05,0.009736624,155.5635223,1.301036954,0.01266882,83.56213379,394.2340088,0.999209225,10.05098343,3.59E-07,-0.413528204,0.040183853,13.16270638,9.934173584,98.38930511,0.946124256,0.525350809,0.308632649,-80.26798,43.707166
176,4.38,4546.612793,-4.035238266,398.4052429,-0.273614347,-0.310277551,-0.43838039,-1.041950226,-0.072975203,-0.20487529,-1.148478866,-5.24392271,377.7069092,1709.57959,1694.893066,1188.55481,1167.331299,1012.5,1377.5,-0.001330566,0.729076505,0.220055953,-0.663501918,-3.06690836,-7.515201569,19,59,199,-0.416618437,-0.736597955,-1.571799755,19,59,199,0.303626537,7.768264294,0.760085225,-0.368690848,0.119957395,-0.022662757,-0.000318024,0.001328475,110.3553391,1.224953413,0.015316759,69.64482117,394.2371826,0.999155581,10.00132847,2.94E-07,-0.571130872,0.048609558,12.60086727,8.986617088,98.33929443,0.944833279,0.684187472,0.314633215,-80.267849,43.707281
177,4.19,667.1569824,-4.058502674,398.3258057,-0.472222358,-0.543573737,-0.507974207,-1.073974729,-0.151570246,-0.426598638,-1.338693857,-5.372171879,357.508728,1684.580811,1687.546265,1186.512695,1190.71936,997.5,1357.5,-0.002609863,0.726037979,0.192351803,-0.852863908,-3.216957331,-7.641712189,19,59,199,-0.542929888,-0.768739283,-1.598692417,9,59,199,0.202808931,7.729909897,0.771220982,-0.742335796,0.114389502,-0.026576672,-0.000888472,0,57.42640686,1.018328071,0.015656553,10.4462328,394.2017212,0.999094844,9.402129173,9.70E-07,-0.747365952,0.050059214,10.65980911,7.883957863,98.28321838,0.943283558,0.646638691,0.314850147,-80.267685,43.70744
178,3.96,1144.957642,-3.323852301,398.4064941,-0.365699291,-0.484168559,-0.497391462,-1.069452167,-0.119090907,-0.399954647,-1.312781453,-5.324769497,342.7280273,1666.572021,1681.505981,1186.365234,1207.25415,987.5,1342.5,-0.001743164,0.734997451,0.19826372,-0.830165148,-3.169340611,-7.575660706,19,59,199,-0.494535536,-0.756366611,-1.582802057,13,59,199,0.379141629,7.710569382,0.755378425,-0.60597837,0.122310802,-0.016918097,-0.000609604,0,182.6345978,1.096884966,0.015470884,17.71492004,394.2484741,0.999036074,9.64930439,6.91E-07,-0.7389884,0.049170513,11.21183872,7.871129036,98.2469101,0.948118985,0.671331406,0.316076439,-80.267517,43.707582
179,3.44,4012.177002,-2.071338415,398.5881348,-0.316111565,-0.418317646,-0.485097945,-1.046009898,-0.112644628,-0.374013603,-1.314818621,-5.18489027,328.6525574,1645.604004,1678.693726,1182.375732,1228.011597,972.5,1327.5,-0.001660156,0.730228543,0.229929209,-0.840317249,-3.048022985,-7.40873909,19,59,199,-0.458274931,-0.728958726,-1.544632435,16,59,199,0.711908698,7.625552654,0.736575007,-0.569387078,0.131712511,-0.00860522,-0.000689866,0,253.8478851,1.284004569,0.016260656,65.24637604,394.3169556,0.999025404,9.978728294,6.98E-07,-0.749146819,0.051644318,12.416008,8.46453476,98.23244476,0.947097301,0.670048535,0.316433999,-80.267335,43.707714
180,3.09,7310.06543,-0.73623085,398.707489,-0.290797114,-0.389356315,-0.476214916,-1.029673934,-0.110165291,-0.360861689,-1.318417072,-5.08660984,319.7069092,1631.628784,1676.96521,1179.920532,1241.858521,962.5,1317.5,-0.001606445,0.722752273,0.267129868,-0.845157564,-2.964120388,-7.299388885,19,59,199,-0.449519992,-0.711122036,-1.519586205,19,59,199,1.323070645,7.546360493,0.723334789,-0.560111403,0.13833259,-0.000463719,-0.000794515,0,218.8478394,1.429228663,0.017948151,131.2162476,394.3660278,0.999024808,10.03938484,7.66E-07,-0.755997539,0.056976747,12.91716862,8.902600288,98.23377991,0.945457101,0.677852333,0.317773861,-80.267207,43.707836
181,2.96,3404.920898,2.244176149,398.8160095,-0.248835027,-0.367455244,-0.468226969,-1.019501925,-0.104793392,-0.351995468,-1.328914285,-4.994810104,302.0968323,1606.630737,1670.707153,1179.517944,1265.410034,947.5,1297.5,-0.001450195,0.701284885,0.297062278,-0.84388721,-2.883616209,-7.211169243,19,59,199,-0.442175746,-0.696431875,-1.497557282,19,59,199,1.579518557,7.40196991,0.705242693,-0.548511744,0.147378638,0.00964861,-0.000934626,0,205.0610504,1.462064743,0.021781428,74.17576599,394.4275818,0.998981595,9.904259682,1.04E-06,-0.769276202,0.069222413,11.95951653,8.458400726,98.22878265,0.947036207,0.668135524,0.3164,-80.267062,43.707995
182,3.49,780.5499268,0.678078175,398.8166199,-0.291878104,-0.413077623,-0.483704716,-1.02702415,-0.140165284,-0.416145116,-1.389000297,-4.996994495,289.3311157,1588.619629,1665.446655,1180.55603,1282.073486,937.5,1282.5,-0.002358398,0.67613256,0.319099456,-0.899366379,-2.890500546,-7.226024628,19,59,199,-0.463232547,-0.702158988,-1.49788487,19,59,199,0.75492847,7.225958347,0.702473879,-0.699531019,0.148763061,-0.003335762,-0.001084261,0,156.568573,1.211622953,0.028069051,21.91505051,394.4348145,0.99888736,9.392147064,1.43E-06,-0.833065033,0.089217693,10.23282337,6.933026314,98.20618439,0.943359375,0.659180462,0.314033192,-80.266889,43.708148
183,3.64,647.2437134,0.028119715,398.9989014,-0.264874458,-0.41229403,-0.474983454,-0.998973966,-0.161404952,-0.47385487,-1.403302908,-4.824442863,278.5004578,1567.661499,1663.599243,1177.948486,1302.905396,922.5,1267.5,-0.002578125,0.638308346,0.416026741,-0.938916147,-2.742600441,-7.058499336,19,59,199,-0.452567458,-0.67179805,-1.459100604,19,59,199,0.666469574,5.914972782,0.722845674,-0.787738562,0.138577163,-0.000812108,-0.001254501,0,63.63961029,0.874042571,0.039007623,25.260252,394.4076233,0.998676598,9.059071541,1.60E-06,-0.875744522,0.123709239,9.71621418,5.43321991,98.1450882,0.948192418,0.622299671,0.31526734,-80.266736,43.708278
184,3.53,665.2645874,-0.169097185,399.2712097,-0.217513219,-0.364690691,-0.43402493,-0.949599981,-0.155785128,-0.461337864,-1.32050252,-4.548885822,268.9098511,1546.710205,1662.02063,1175.717896,1323.74939,907.5,1252.5,-0.00267334,0.607367158,0.499333948,-0.904724121,-2.504847765,-6.799852371,19,59,199,-0.408130586,-0.617808998,-1.401616216,16,59,199,0.527048528,5.474960804,0.687989771,-0.785800278,0.156005114,-0.001514995,-0.001259824,0.005928997,84.85281372,0.863088012,0.047827654,31.84232712,394.5429993,0.998452544,8.863888741,1.61E-06,-0.832281291,0.151602179,9.539573669,4.669345856,98.03759766,0.946599901,0.644886374,0.313960478,-80.266558,43.708392
185,3.48,702.6608276,-0.411642313,399.3901672,-0.210296035,-0.341086864,-0.409672439,-0.930960119,-0.157768592,-0.438095242,-1.265318513,-4.420214653,258.6744995,1528.696289,1657.381226,1177.672485,1340.489624,897.5,1237.5,-0.002910156,0.5995875,0.533124685,-0.855604529,-2.389422178,-6.695392609,19,59,199,-0.375941694,-0.592516243,-1.377228737,19,59,199,0.806827903,5.425192833,0.687585533,-0.79062891,0.156207234,-0.002662761,-0.001313846,0.010055171,91.92388153,0.870945692,0.051061008,35.90978241,394.5627136,0.998378813,8.846615791,1.76E-06,-0.770510018,0.161867663,9.528738976,4.704632759,97.98143005,0.945327759,0.61016947,0.314762816,-80.266428,43.70854
186,3.67,878.6651611,-0.125790551,399.5551147,-0.167660356,-0.274662703,-0.372820199,-0.903235137,-0.131322309,-0.356485248,-1.171910763,-4.247829437,249.3240814,1510.682739,1652.925415,1179.899414,1357.262817,887.5,1222.5,-0.00237793,0.590785563,0.581007242,-0.740576148,-2.228046417,-6.544725895,19,59,199,-0.324071378,-0.555814326,-1.343367457,19,59,199,1.412351847,5.405016899,0.72292304,-0.646260619,0.138538465,-0.000292889,-0.001167908,0.018521497,132.2792206,0.904364944,0.054212946,47.68175125,394.4844971,0.998291612,8.840825081,1.39E-06,-0.65215379,0.171776026,9.692258835,5.623532772,97.96930695,0.944263697,0.614775717,0.31522291,-80.266284,43.708682
187,3.39,929.4127197,0.871029139,399.9789734,-0.04849666,-0.118883833,-0.291597426,-0.821001112,-0.040991735,-0.161564633,-0.950604677,-3.820610285,243.5415802,1489.735718,1652.06311,1178.69104,1378.155518,872.5,1207.5,-0.000605469,0.568333089,0.630920231,-0.510051012,-1.843791008,-6.13237524,19,59,199,-0.220673993,-0.463562429,-1.254887819,19,59,199,2.056592941,4.902376175,0.621573567,-0.211754978,0.189213231,0.007140305,-0.000719415,0.043362726,127.2792206,1.416254759,0.0588127,54.72438049,394.8629456,0.998150945,8.688213348,7.27E-07,-0.434196174,0.186222956,9.666796684,6.068712234,98.00230408,0.944153607,0.612154424,0.318375538,-80.266123,43.708813
